time(h:m:s),TotalReceivedCount,RSSI
01:54:52,0,-999
01:54:52,0,-999
01:54:52,0,-999
01:54:52,0,-999
01:54:52,0,-999
01:54:52,0,-999
01:54:52,0,-999
01:54:52,0,-999
01:54:52,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:53,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:54,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:55,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:56,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:57,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:58,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:54:59,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:00,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:01,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:02,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:03,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:04,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:05,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:06,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:07,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:08,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:09,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:10,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:11,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:12,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:13,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:14,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:15,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:16,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:17,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:18,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:19,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:20,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:21,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:22,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:23,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:24,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:25,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:26,0,-999
01:55:27,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:31,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
01:55:32,0,-999
