time(h:m:s),Pressure,Temperature,Humidity
01:54:54,1011.79,16.53,38.5078
01:54:54,1011.78,16.52,38.9863
01:54:54,1011.81,16.52,38.7305
01:54:54,1011.8,16.53,38.6748
01:54:54,1011.76,16.53,38.3857
01:54:54,1011.8,16.53,38.8311
01:54:54,1011.79,16.53,38.4971
01:54:55,1011.82,16.53,38.4082
01:54:55,1011.76,16.53,38.5859
01:54:55,1011.74,16.53,38.3184
01:54:55,1011.81,16.54,38.5195
01:54:55,1011.82,16.54,38.4307
01:54:55,1011.76,16.53,38.6533
01:54:55,1011.79,16.53,38.3857
01:54:55,1011.72,16.53,38.3076
01:54:55,1011.82,16.53,38.5078
01:54:55,1011.81,16.54,38.4854
01:54:55,1011.77,16.53,38.6084
01:54:55,1011.82,16.54,38.5205
01:54:55,1011.75,16.54,38.3525
01:54:55,1011.75,16.54,38.6748
01:54:55,1011.79,16.54,38.5645
01:54:55,1011.8,16.55,38.2529
01:54:55,1011.77,16.55,38.2314
01:54:55,1011.78,16.54,38.5859
01:54:55,1011.79,16.53,38.374
01:54:55,1011.79,16.53,38.9873
01:54:55,1011.82,16.54,38.5205
01:54:55,1011.76,16.54,38.8096
01:54:55,1011.76,16.54,38.1631
01:54:55,1011.85,16.55,38.8779
01:54:55,1011.81,16.55,38.4316
01:54:55,1011.8,16.55,38.7217
01:54:55,1011.78,16.54,38.1631
01:54:55,1011.82,16.54,38.5205
01:54:55,1011.77,16.53,38.2188
01:54:55,1011.82,16.54,38.665
01:54:55,1011.82,16.54,38.6533
01:54:55,1011.75,16.54,38.5635
01:54:56,1011.72,16.53,38.6416
01:54:56,1011.78,16.54,38.3184
01:54:56,1011.79,16.54,38.3867
01:54:56,1011.74,16.54,38.5312
01:54:56,1011.77,16.55,38.7656
01:54:56,1011.77,16.55,38.2314
01:54:56,1011.78,16.54,38.542
01:54:56,1011.77,16.55,38.4092
01:54:56,1011.82,16.54,38.7314
01:54:56,1011.88,16.55,38.5547
01:54:56,1011.74,16.54,38.4199
01:54:56,1011.78,16.55,38.6328
01:54:56,1011.82,16.54,38.5762
01:54:56,1011.83,16.55,38.2314
01:54:56,1011.78,16.55,38.2646
01:54:56,1011.82,16.54,38.7988
01:54:56,1011.81,16.55,38.2197
01:54:56,1011.87,16.56,38.6885
01:54:56,1011.76,16.56,38.6992
01:54:56,1011.82,16.56,37.9971
01:54:56,1011.82,16.56,38.543
01:54:56,1011.81,16.55,39.123
01:54:56,1011.81,16.55,38.3535
01:54:56,1011.8,16.55,38.7324
01:54:56,1011.79,16.56,38.833
01:54:56,1011.78,16.55,38.7998
01:54:56,1011.75,16.55,38.7549
01:54:56,1011.76,16.56,38.4766
01:54:56,1011.76,16.54,38.5645
01:54:56,1011.8,16.55,38.5654
01:54:56,1011.76,16.54,38.6318
01:54:56,1011.79,16.56,38.8213
01:54:57,1011.8,16.55,38.5879
01:54:57,1011.74,16.55,38.4092
01:54:57,1011.82,16.55,38.2529
01:54:57,1011.72,16.55,38.7881
01:54:57,1011.77,16.55,38.7324
01:54:57,1011.77,16.55,38.8555
01:54:57,1011.82,16.56,38.3545
01:54:57,1011.75,16.55,38.833
01:54:57,1011.74,16.55,38.7656
01:54:57,1011.81,16.55,38.376
01:54:57,1011.79,16.56,38.4648
01:54:57,1011.79,16.56,38.5879
01:54:57,1011.74,16.55,38.5098
01:54:57,1011.81,16.55,38.6211
01:54:57,1011.83,16.55,37.9414
01:54:57,1011.81,16.55,38.376
01:54:57,1011.83,16.55,38.3096
01:54:57,1011.74,16.56,38.4424
01:54:57,1011.81,16.55,38.0635
01:54:57,1011.8,16.56,38.6885
01:54:57,1011.79,16.56,38.5322
01:54:57,1011.76,16.56,38.2422
01:54:57,1011.83,16.57,38.7793
01:54:57,1011.79,16.56,39.0117
01:54:57,1011.76,16.56,38.6328
01:54:57,1011.78,16.55,38.7656
01:54:57,1011.78,16.55,38.7998
01:54:57,1011.79,16.56,38.5879
01:54:57,1011.81,16.55,39
01:54:57,1011.79,16.56,38.1191
01:54:57,1011.79,16.56,38.1758
01:54:57,1011.79,16.56,38.376
01:54:58,1011.73,16.55,38.6768
01:54:58,1011.82,16.56,38.5205
01:54:58,1011.83,16.55,38.7881
01:54:58,1011.75,16.55,38.3203
01:54:58,1011.8,16.56,38.5547
01:54:58,1011.75,16.57,38.043
01:54:58,1011.76,16.56,38.6104
01:54:58,1011.77,16.56,38.5664
01:54:58,1011.8,16.56,38.377
01:54:58,1011.7,16.55,38.4316
01:54:58,1011.8,16.56,38.7891
01:54:58,1011.74,16.56,38.4326
01:54:58,1011.81,16.57,38.333
01:54:58,1011.74,16.56,38.1641
01:54:58,1011.74,16.56,38.5879
01:54:58,1011.81,16.57,38.2881
01:54:58,1011.74,16.56,38.3652
01:54:58,1011.83,16.57,38.1328
01:54:58,1011.74,16.56,38.4102
01:54:58,1011.75,16.57,38.4111
01:54:58,1011.76,16.56,38.3984
01:54:58,1011.73,16.57,38.667
01:54:58,1011.74,16.56,38.4434
01:54:58,1011.79,16.56,38.209
01:54:58,1011.76,16.57,38.5889
01:54:58,1011.79,16.57,38.5557
01:54:58,1011.79,16.56,38.7217
01:54:58,1011.78,16.57,38.4893
01:54:58,1011.79,16.57,38.6338
01:54:58,1011.79,16.57,38.7012
01:54:58,1011.74,16.56,38.2764
01:54:58,1011.75,16.57,38.3438
01:54:59,1011.78,16.57,38.9463
01:54:59,1011.75,16.57,38.9346
01:54:59,1011.76,16.57,38.3662
01:54:59,1011.73,16.57,38.4775
01:54:59,1011.76,16.57,38.7451
01:54:59,1011.82,16.58,38.4561
01:54:59,1011.79,16.56,38.5322
01:54:59,1011.76,16.57,38.3555
01:54:59,1011.79,16.57,38.6455
01:54:59,1011.82,16.58,38.5342
01:54:59,1011.75,16.58,38.4121
01:54:59,1011.84,16.57,38.8008
01:54:59,1011.79,16.57,38.4668
01:54:59,1011.75,16.57,38.7793
01:54:59,1011.73,16.57,38.5
01:54:59,1011.81,16.57,38.2549
01:54:59,1011.75,16.57,38.4443
01:54:59,1011.84,16.57,38.3994
01:54:59,1011.81,16.57,38.9463
01:54:59,1011.8,16.58,38.4561
01:54:59,1011.77,16.58,38.4453
01:54:59,1011.75,16.57,38.6006
01:54:59,1011.79,16.57,38.4443
01:54:59,1011.77,16.58,38.7129
01:54:59,1011.74,16.58,38.3115
01:54:59,1011.82,16.58,38.9248
01:54:59,1011.8,16.58,38.2334
01:54:59,1011.79,16.57,38.6338
01:54:59,1011.8,16.58,38.6123
01:54:59,1011.8,16.58,38.4229
01:54:59,1011.76,16.57,38.7119
01:54:59,1011.71,16.57,38.4775
01:55:00,1011.79,16.59,38.4131
01:55:00,1011.72,16.58,38.5566
01:55:00,1011.76,16.57,38.5674
01:55:00,1011.77,16.58,38.8135
01:55:00,1011.74,16.58,38.5898
01:55:00,1011.75,16.58,38.6455
01:55:00,1011.81,16.59,38.2793
01:55:00,1011.71,16.57,38.1104
01:55:00,1011.78,16.58,38.6455
01:55:00,1011.77,16.58,38.6348
01:55:00,1011.78,16.58,38.5117
01:55:00,1011.74,16.58,38.4561
01:55:00,1011.81,16.59,38.3682
01:55:00,1011.73,16.59,38.5127
01:55:00,1011.72,16.58,38.4229
01:55:00,1011.78,16.58,38.791
01:55:00,1011.81,16.59,38.5352
01:55:00,1011.79,16.59,38.3691
01:55:00,1011.76,16.59,38.4238
01:55:00,1011.76,16.59,38.3457
01:55:00,1011.78,16.58,38.7354
01:55:00,1011.78,16.58,38.5459
01:55:00,1011.75,16.58,38.7793
01:55:00,1011.75,16.58,38.6572
01:55:00,1011.71,16.59,38.4014
01:55:00,1011.8,16.58,38.6016
01:55:00,1011.72,16.58,38.5342
01:55:00,1011.76,16.59,38.2568
01:55:00,1011.78,16.58,38.9131
01:55:00,1011.75,16.6,38.5693
01:55:00,1011.74,16.58,38.4004
01:55:00,1011.75,16.58,38.624
01:55:01,1011.84,16.59,38.4902
01:55:01,1011.79,16.59,38.5908
01:55:01,1011.72,16.58,38.7461
01:55:01,1011.74,16.59,38.7148
01:55:01,1011.79,16.59,38.29
01:55:01,1011.77,16.58,38.7236
01:55:01,1011.75,16.58,38.2559
01:55:01,1011.74,16.58,38.8799
01:55:01,1011.71,16.59,38.4805
01:55:01,1011.73,16.59,38.1338
01:55:01,1011.78,16.6,38.8037
01:55:01,1011.79,16.59,38.2021
01:55:01,1011.76,16.59,38.7363
01:55:01,1011.73,16.59,38.4902
01:55:01,1011.82,16.59,38.5029
01:55:01,1011.73,16.59,38.3574
01:55:01,1011.78,16.6,38.291
01:55:01,1011.71,16.59,38.792
01:55:01,1011.85,16.59,38.4355
01:55:01,1011.8,16.6,38.2461
01:55:01,1011.78,16.6,38.6807
01:55:01,1011.77,16.59,38.6699
01:55:01,1011.72,16.6,38.3574
01:55:01,1011.74,16.59,38.3242
01:55:01,1011.73,16.59,38.4014
01:55:01,1011.85,16.59,38.4248
01:55:01,1011.82,16.58,38.7461
01:55:01,1011.79,16.59,38.4902
01:55:01,1011.79,16.59,38.5361
01:55:01,1011.77,16.59,38.4473
01:55:01,1011.79,16.59,38.3457
01:55:01,1011.73,16.59,38.3232
01:55:02,1011.75,16.6,39.0039
01:55:02,1011.75,16.6,38.7148
01:55:02,1011.75,16.6,38.6475
01:55:02,1011.74,16.59,38.6807
01:55:02,1011.75,16.6,38.4805
01:55:02,1011.75,16.6,38.4131
01:55:02,1011.75,16.6,38.3135
01:55:02,1011.72,16.6,38.2236
01:55:02,1011.71,16.59,38.5811
01:55:02,1011.78,16.6,38.8145
01:55:02,1011.75,16.6,38.7031
01:55:02,1011.81,16.6,38.6934
01:55:02,1011.68,16.59,38.2451
01:55:02,1011.8,16.6,38.8037
01:55:02,1011.76,16.6,38.3584
01:55:02,1011.75,16.6,38.2686
01:55:02,1011.79,16.59,38.7246
01:55:02,1011.79,16.59,38.3916
01:55:02,1011.75,16.6,38.3799
01:55:02,1011.78,16.6,38.5693
01:55:02,1011.75,16.6,38.6475
01:55:02,1011.75,16.6,38.2461
01:55:02,1011.8,16.61,38.7607
01:55:02,1011.77,16.61,38.5596
01:55:02,1011.79,16.61,38.5596
01:55:02,1011.75,16.6,38.4355
01:55:02,1011.82,16.61,38.4922
01:55:02,1011.75,16.6,38.4248
01:55:02,1011.76,16.6,39.0723
01:55:02,1011.79,16.61,38.7373
01:55:02,1011.77,16.61,38.4365
01:55:02,1011.8,16.6,38.4248
01:55:02,1011.78,16.6,38.5693
01:55:03,1011.76,16.6,38.6035
01:55:03,1011.75,16.6,38.4248
01:55:03,1011.75,16.6,38.4023
01:55:03,1011.75,16.6,38.7363
01:55:03,1011.74,16.61,38.3027
01:55:03,1011.75,16.6,38.5693
01:55:03,1011.82,16.61,38.4258
01:55:03,1011.72,16.6,38.4805
01:55:03,1011.71,16.61,38.4697
01:55:03,1011.77,16.61,38.7939
01:55:03,1011.75,16.6,38.4805
01:55:03,1011.78,16.6,38.459
01:55:03,1011.76,16.6,38.7822
01:55:03,1011.73,16.6,38.5254
01:55:03,1011.7,16.6,38.5596
01:55:03,1011.76,16.6,38.4814
01:55:03,1011.75,16.61,38.5156
01:55:03,1011.81,16.6,38.7822
01:55:03,1011.76,16.6,38.6484
01:55:03,1011.77,16.61,38.1797
01:55:03,1011.73,16.6,38.7705
01:55:03,1011.71,16.61,38.2021
01:55:03,1011.74,16.61,38.8604
01:55:03,1011.74,16.61,38.5928
01:55:03,1011.79,16.61,38.6816
01:55:03,1011.71,16.59,38.5029
01:55:03,1011.76,16.6,38.7598
01:55:03,1011.73,16.6,38.1689
01:55:03,1011.82,16.61,38.459
01:55:03,1011.77,16.61,38.4697
01:55:03,1011.73,16.6,38.626
01:55:04,1011.77,16.61,38.4258
01:55:04,1011.73,16.6,38.3477
01:55:04,1011.78,16.6,38.5918
01:55:04,1011.78,16.6,38.5586
01:55:04,1011.75,16.6,38.0566
01:55:04,1011.8,16.61,38.5596
01:55:04,1011.7,16.6,38.5703
01:55:04,1011.76,16.6,38.292
01:55:04,1011.8,16.61,38.7383
01:55:04,1011.7,16.6,38.5703
01:55:04,1011.78,16.62,38.4824
01:55:04,1011.74,16.61,38.4814
01:55:04,1011.76,16.62,38.7715
01:55:04,1011.8,16.61,38.627
01:55:04,1011.75,16.61,38.5381
01:55:04,1011.76,16.62,38.3486
01:55:04,1011.74,16.61,38.8604
01:55:04,1011.75,16.61,38.3145
01:55:04,1011.79,16.62,38.7168
01:55:04,1011.71,16.61,38.8486
01:55:04,1011.72,16.61,38.6826
01:55:04,1011.78,16.62,38.4824
01:55:04,1011.75,16.61,38.7275
01:55:04,1011.79,16.62,38.293
01:55:04,1011.81,16.62,38.5596
01:55:04,1011.77,16.61,38.2363
01:55:04,1011.81,16.62,38.3594
01:55:04,1011.75,16.61,38.415
01:55:04,1011.86,16.62,38.6826
01:55:04,1011.84,16.62,38.46
01:55:04,1011.78,16.62,38.3701
01:55:04,1011.77,16.61,38.8604
01:55:05,1011.76,16.62,38.416
01:55:05,1011.77,16.61,38.2705
01:55:05,1011.77,16.61,38.4482
01:55:05,1011.7,16.62,38.3369
01:55:05,1011.7,16.62,38.3037
01:55:05,1011.78,16.62,38.4932
01:55:05,1011.76,16.62,38.3154
01:55:05,1011.78,16.62,38.5039
01:55:05,1011.72,16.63,38.6162
01:55:05,1011.76,16.62,38.1582
01:55:05,1011.76,16.62,38.46
01:55:05,1011.77,16.63,38.4824
01:55:05,1011.74,16.62,38.7393
01:55:05,1011.76,16.62,38.6826
01:55:05,1011.7,16.62,38.6826
01:55:05,1011.76,16.62,38.2041
01:55:05,1011.76,16.62,38.5381
01:55:05,1011.75,16.63,38.293
01:55:05,1011.76,16.62,38.6494
01:55:05,1011.74,16.62,38.7393
01:55:05,1011.76,16.62,38.7275
01:55:05,1011.74,16.62,38.249
01:55:05,1011.76,16.62,38.1709
01:55:05,1011.74,16.62,38.5166
01:55:05,1011.74,16.62,38.8613
01:55:05,1011.71,16.62,38.5605
01:55:05,1011.76,16.62,38.4717
01:55:05,1011.76,16.62,38.3262
01:55:05,1011.76,16.62,38.4385
01:55:05,1011.74,16.62,38.6055
01:55:05,1011.73,16.62,38.3369
01:55:05,1011.75,16.63,38.5605
01:55:06,1011.8,16.63,38.6611
01:55:06,1011.7,16.62,38.8164
01:55:06,1011.72,16.63,38.3604
01:55:06,1011.74,16.62,38.3604
01:55:06,1011.72,16.63,38.5723
01:55:06,1011.76,16.62,38.4824
01:55:06,1011.74,16.62,38.4268
01:55:06,1011.72,16.61,38.6602
01:55:06,1011.75,16.63,38.0479
01:55:06,1011.73,16.63,38.5059
01:55:06,1011.71,16.62,38.4717
01:55:06,1011.75,16.63,38.6611
01:55:06,1011.7,16.63,38.5615
01:55:06,1011.75,16.63,38.7275
01:55:06,1011.68,16.62,38.4492
01:55:06,1011.69,16.63,38.3486
01:55:06,1011.72,16.63,38.6162
01:55:06,1011.72,16.63,38.293
01:55:06,1011.75,16.63,38.7949
01:55:06,1011.68,16.62,38.5049
01:55:06,1011.76,16.64,38.2939
01:55:06,1011.74,16.64,38.3828
01:55:06,1011.73,16.63,38.7842
01:55:06,1011.75,16.63,38.6504
01:55:06,1011.71,16.64,38.4951
01:55:06,1011.73,16.63,38.3496
01:55:06,1011.76,16.64,38.6846
01:55:06,1011.72,16.64,38.3174
01:55:06,1011.72,16.64,38.5293
01:55:06,1011.75,16.63,38.4268
01:55:06,1011.79,16.64,38.874
01:55:07,1011.74,16.64,38.584
01:55:07,1011.72,16.64,38.5508
01:55:07,1011.8,16.64,38.4062
01:55:07,1011.7,16.63,38.7402
01:55:07,1011.76,16.64,38.9297
01:55:07,1011.76,16.64,38.3945
01:55:07,1011.73,16.63,38.4502
01:55:07,1011.75,16.63,38.584
01:55:07,1011.76,16.64,38.9404
01:55:07,1011.69,16.64,38.2725
01:55:07,1011.72,16.64,38.4844
01:55:07,1011.77,16.64,38.3955
01:55:07,1011.75,16.63,38.7842
01:55:07,1011.79,16.64,38.4834
01:55:07,1011.74,16.64,38.8184
01:55:07,1011.71,16.64,38.7285
01:55:07,1011.75,16.63,38.6396
01:55:07,1011.73,16.65,38.2627
01:55:07,1011.73,16.65,38.5078
01:55:07,1011.75,16.65,38.4629
01:55:07,1011.68,16.64,38.2939
01:55:07,1011.81,16.65,38.3516
01:55:07,1011.77,16.64,38.7295
01:55:07,1011.71,16.64,38.4834
01:55:07,1011.73,16.65,38.251
01:55:07,1011.75,16.63,38.4277
01:55:07,1011.72,16.64,38.4512
01:55:07,1011.73,16.63,38.2715
01:55:07,1011.81,16.65,38.7305
01:55:07,1011.78,16.65,38.251
01:55:07,1011.8,16.64,38.1719
01:55:07,1011.72,16.64,38.4395
01:55:08,1011.76,16.64,38.4834
01:55:08,1011.74,16.64,38.8623
01:55:08,1011.77,16.64,38.4619
01:55:08,1011.8,16.64,38.4512
01:55:08,1011.76,16.64,38.6729
01:55:08,1011.74,16.64,38.2949
01:55:08,1011.77,16.64,38.707
01:55:08,1011.74,16.64,38.6182
01:55:08,1011.75,16.65,38.3398
01:55:08,1011.74,16.64,38.4512
01:55:08,1011.8,16.64,38.7295
01:55:08,1011.75,16.67,38.252
01:55:08,1011.76,16.66,38.8975
01:55:08,1011.73,16.65,38.7305
01:55:08,1011.74,16.64,38.6406
01:55:08,1011.73,16.65,38.5078
01:55:08,1011.75,16.65,38.5186
01:55:08,1011.68,16.64,38.5283
01:55:08,1011.71,16.64,38.2607
01:55:08,1011.79,16.66,38.4521
01:55:08,1011.69,16.64,38.4287
01:55:08,1011.77,16.64,38.54
01:55:08,1011.72,16.64,38.6406
01:55:08,1011.75,16.65,38.4404
01:55:08,1011.72,16.64,38.4736
01:55:08,1011.74,16.64,38.5166
01:55:08,1011.67,16.65,38.4521
01:55:08,1011.77,16.64,38.25
01:55:08,1011.77,16.64,38.6074
01:55:08,1011.76,16.64,38.5732
01:55:09,1011.72,16.64,38.585
01:55:09,1011.73,16.63,38.4395
01:55:09,1011.74,16.64,38.2617
01:55:09,1011.67,16.65,38.8311
01:55:09,1011.75,16.65,38.5967
01:55:09,1011.74,16.66,38.6309
01:55:09,1011.74,16.66,38.5186
01:55:09,1011.71,16.66,38.2959
01:55:09,1011.74,16.66,38.4307
01:55:09,1011.73,16.65,38.2627
01:55:09,1011.74,16.66,38.7637
01:55:09,1011.68,16.66,38.6973
01:55:09,1011.76,16.66,38.2842
01:55:09,1011.76,16.66,38.6748
01:55:09,1011.73,16.65,38.5635
01:55:09,1011.74,16.66,38.6416
01:55:09,1011.75,16.67,38.7197
01:55:09,1011.7,16.67,38.2627
01:55:09,1011.73,16.67,38.6201
01:55:09,1011.73,16.67,38.5088
01:55:09,1011.76,16.67,38.7207
01:55:09,1011.77,16.66,38.5859
01:55:09,1011.73,16.67,38.8438
01:55:09,1011.73,16.67,38.3301
01:55:09,1011.74,16.66,38.7979
01:55:09,1011.74,16.66,38.1846
01:55:09,1011.75,16.67,38.4863
01:55:09,1011.65,16.67,38.3857
01:55:09,1011.74,16.66,38.2969
01:55:09,1011.8,16.66,38.3857
01:55:09,1011.77,16.66,38.4863
01:55:09,1011.74,16.66,38.6426
01:55:09,1011.73,16.67,38.4873
01:55:10,1011.7,16.67,38.1963
01:55:10,1011.64,16.66,38.1846
01:55:10,1011.71,16.67,38.4531
01:55:10,1011.72,16.66,38.8096
01:55:10,1011.75,16.67,38.2627
01:55:10,1011.75,16.67,38.6641
01:55:10,1011.78,16.67,38.5195
01:55:10,1011.7,16.67,38.4082
01:55:10,1011.74,16.66,38.0957
01:55:10,1011.75,16.67,38.4189
01:55:10,1011.79,16.67,38.6875
01:55:10,1011.77,16.68,38.8105
01:55:10,1011.68,16.67,38.8662
01:55:10,1011.81,16.67,38.8213
01:55:10,1011.79,16.67,38.4873
01:55:10,1011.71,16.67,38.6875
01:55:10,1011.76,16.67,38.5312
01:55:10,1011.75,16.67,38.4971
01:55:10,1011.76,16.67,38.2529
01:55:10,1011.76,16.67,38.5762
01:55:10,1011.79,16.67,38.4307
01:55:10,1011.76,16.67,38.2305
01:55:10,1011.73,16.67,38.5645
01:55:10,1011.73,16.67,38.6094
01:55:10,1011.73,16.67,38.3193
01:55:10,1011.81,16.67,38.6318
01:55:10,1011.72,16.68,38.6982
